unit_id,quarter_hour_start_ts,kwh_consumed,energy_unit_rate,estimated_running_cost
LOC038-U02,2026-01-04T01:45:00+00:00,2.184,0.325,9.51
LOC038-U02,2026-01-04T02:00:00+00:00,2.457,0.296,11.35
LOC038-U02,2026-01-04T02:15:00+00:00,2.417,0.226,7.16
LOC038-U02,2026-01-04T02:30:00+00:00,2.879,0.232,10.27
LOC038-U02,2026-01-04T02:45:00+00:00,2.291,0.374,9.18
LOC038-U02,2026-01-04T03:00:00+00:00,2.135,0.356,11.45
LOC038-U02,2026-01-04T03:15:00+00:00,1.849,0.324,11.15
LOC038-U02,2026-01-04T03:30:00+00:00,1.889,0.319,9.82
LOC038-U02,2026-01-04T03:45:00+00:00,2.297,0.339,10.6
LOC027-U02,2026-01-03T10:00:00+00:00,1.978,0.247,8.36
LOC027-U02,2026-01-03T10:15:00+00:00,2.197,0.285,7.5
LOC027-U02,2026-01-03T10:30:00+00:00,1.58,0.303,6.88
LOC027-U02,2026-01-03T10:45:00+00:00,2.629,0.357,7.9
LOC027-U02,2026-01-03T11:00:00+00:00,2.195,0.29,10.03
LOC027-U02,2026-01-03T11:15:00+00:00,2.552,0.35,7.98
LOC027-U02,2026-01-03T11:30:00+00:00,2.357,0.274,6.66
LOC027-U02,2026-01-03T11:45:00+00:00,1.788,0.232,10.69
LOC027-U02,2026-01-03T12:00:00+00:00,2.503,0.379,7.06
LOC027-U02,2026-01-03T12:15:00+00:00,0.482,0.264,7.4
LOC027-U02,2026-01-03T12:30:00+00:00,1.979,0.234,8.17
LOC027-U02,2026-01-03T12:45:00+00:00,2.738,0.324,11.45
LOC027-U02,2026-01-03T13:00:00+00:00,2.204,0.268,6.64
LOC027-U02,2026-01-03T13:15:00+00:00,1.071,0.34,6.92
LOC027-U02,2026-01-03T13:30:00+00:00,2.147,0.339,7.36
LOC027-U02,2026-01-03T13:45:00+00:00,2.552,0.36,11.61
LOC027-U02,2026-01-03T14:00:00+00:00,1.571,0.263,9.39
LOC027-U02,2026-01-03T14:15:00+00:00,1.809,0.285,8.43
LOC027-U02,2026-01-03T14:30:00+00:00,2.649,0.282,9.9
LOC027-U02,2026-01-03T14:45:00+00:00,3.188,0.305,7.05
LOC027-U02,2026-01-03T15:00:00+00:00,1.63,0.28,8.82
LOC027-U02,2026-01-03T15:15:00+00:00,1.302,0.283,6.61
LOC027-U02,2026-01-03T15:30:00+00:00,2.386,0.243,9.95
LOC027-U02,2026-01-03T15:45:00+00:00,1.086,0.358,11.25
LOC027-U02,2026-01-03T16:00:00+00:00,2.324,0.296,9.78
LOC027-U02,2026-01-03T16:15:00+00:00,1.576,0.376,6.64
LOC027-U02,2026-01-03T16:30:00+00:00,1.705,0.322,11.44
LOC027-U02,2026-01-03T16:45:00+00:00,3.132,0.259,7.24
LOC027-U02,2026-01-03T17:00:00+00:00,1.955,0.274,11.48
LOC027-U02,2026-01-03T17:15:00+00:00,1.894,0.328,7.21
LOC027-U02,2026-01-03T17:30:00+00:00,2.584,0.249,9.95
LOC027-U02,2026-01-03T17:45:00+00:00,1.872,0.374,10.74
LOC027-U02,2026-01-03T18:00:00+00:00,2.187,0.345,9.62
LOC027-U02,2026-01-03T18:15:00+00:00,1.866,0.294,9.77
LOC027-U02,2026-01-03T18:30:00+00:00,2.034,0.344,8.82
LOC027-U02,2026-01-03T18:45:00+00:00,1.371,0.258,8.99
LOC027-U02,2026-01-03T19:00:00+00:00,2.549,0.307,8.92
LOC027-U02,2026-01-03T19:15:00+00:00,2.166,0.324,7.51
LOC027-U02,2026-01-03T19:30:00+00:00,1.994,0.31,9.1
LOC027-U02,2026-01-03T19:45:00+00:00,2.287,0.293,9.51
LOC027-U02,2026-01-03T20:00:00+00:00,2.3,0.345,6.82
LOC027-U02,2026-01-03T20:15:00+00:00,0.866,0.245,9.67
LOC027-U02,2026-01-03T20:30:00+00:00,1.783,0.356,11.11
LOC027-U02,2026-01-03T20:45:00+00:00,2.971,0.344,11.36
LOC027-U02,2026-01-03T21:00:00+00:00,3.166,0.251,10.46
LOC027-U02,2026-01-03T21:15:00+00:00,0.432,0.298,8.52
LOC027-U02,2026-01-03T21:30:00+00:00,1.867,0.271,8.76
LOC027-U02,2026-01-03T21:45:00+00:00,1.551,0.347,7.18
LOC027-U02,2026-01-03T22:00:00+00:00,2.212,0.251,9.85
LOC027-U02,2026-01-03T22:15:00+00:00,2.44,0.229,10.28
LOC027-U02,2026-01-03T22:30:00+00:00,2.026,0.253,6.62
LOC027-U02,2026-01-03T22:45:00+00:00,2.302,0.272,7.91
LOC027-U02,2026-01-03T23:00:00+00:00,2.639,0.301,8.54
LOC027-U02,2026-01-03T23:15:00+00:00,2.15,0.22,8.66
LOC027-U02,2026-01-03T23:30:00+00:00,1.943,0.239,6.73
LOC027-U02,2026-01-03T23:45:00+00:00,2.522,0.362,7.73
LOC027-U02,2026-01-04T00:00:00+00:00,3.078,0.278,7.0
LOC027-U02,2026-01-04T00:15:00+00:00,3.181,0.36,7.99
LOC027-U02,2026-01-04T00:30:00+00:00,1.595,0.331,6.74
LOC027-U02,2026-01-04T00:45:00+00:00,2.252,0.352,6.98
LOC027-U02,2026-01-04T01:00:00+00:00,2.1,0.34,8.69
LOC027-U02,2026-01-04T01:15:00+00:00,1.915,0.377,9.48
LOC027-U02,2026-01-04T01:30:00+00:00,2.212,0.337,10.73
LOC027-U02,2026-01-04T01:45:00+00:00,2.302,0.288,8.34
LOC027-U02,2026-01-04T02:00:00+00:00,2.233,0.328,7.68
LOC027-U02,2026-01-04T02:15:00+00:00,2.271,0.294,7.42
LOC027-U02,2026-01-04T02:30:00+00:00,3.104,0.247,8.26
LOC027-U02,2026-01-04T02:45:00+00:00,2.959,0.273,10.73
LOC027-U02,2026-01-04T03:00:00+00:00,2.086,0.358,7.86
LOC027-U02,2026-01-04T03:15:00+00:00,1.853,0.293,9.06
LOC027-U02,2026-01-04T03:30:00+00:00,2.322,0.243,7.55
LOC027-U02,2026-01-04T03:45:00+00:00,2.668,0.232,10.05
LOC003-U02,2026-01-03T10:00:00+00:00,1.322,0.327,7.18
LOC003-U02,2026-01-03T10:15:00+00:00,1.813,0.278,10.74
LOC003-U02,2026-01-03T10:30:00+00:00,2.833,0.315,7.06
LOC003-U02,2026-01-03T10:45:00+00:00,2.173,0.28,10.02
LOC003-U02,2026-01-03T11:00:00+00:00,2.238,0.331,7.23
LOC003-U02,2026-01-03T11:15:00+00:00,3.164,0.342,8.82
LOC003-U02,2026-01-03T11:30:00+00:00,1.672,0.364,10.08
LOC003-U02,2026-01-03T11:45:00+00:00,2.006,0.312,9.06
LOC003-U02,2026-01-03T12:00:00+00:00,1.835,0.285,7.64
LOC003-U02,2026-01-03T12:15:00+00:00,2.114,0.359,6.83
LOC003-U02,2026-01-03T12:30:00+00:00,1.702,0.247,6.66
LOC003-U02,2026-01-03T12:45:00+00:00,2.364,0.329,9.07
LOC003-U02,2026-01-03T13:00:00+00:00,2.253,0.246,10.58
LOC003-U02,2026-01-03T13:15:00+00:00,1.719,0.281,9.13
LOC003-U02,2026-01-03T13:30:00+00:00,2.863,0.368,7.61
LOC003-U02,2026-01-03T13:45:00+00:00,2.243,0.249,11.1
LOC003-U02,2026-01-03T14:00:00+00:00,2.474,0.324,7.98
LOC003-U02,2026-01-03T14:15:00+00:00,1.358,0.339,9.24
LOC003-U02,2026-01-03T14:30:00+00:00,1.702,0.315,7.15
LOC003-U02,2026-01-03T14:45:00+00:00,1.638,0.288,11.3
LOC003-U02,2026-01-03T15:00:00+00:00,1.571,0.347,11.07
LOC003-U02,2026-01-03T15:15:00+00:00,1.836,0.352,7.76
LOC003-U02,2026-01-03T15:30:00+00:00,2.211,0.336,7.73
LOC003-U02,2026-01-03T15:45:00+00:00,1.62,0.378,8.34
LOC003-U02,2026-01-03T16:00:00+00:00,2.083,0.373,11.08
LOC003-U02,2026-01-03T16:15:00+00:00,2.745,0.271,10.92
LOC003-U02,2026-01-03T16:30:00+00:00,1.552,0.222,7.92
LOC003-U02,2026-01-03T16:45:00+00:00,2.585,0.252,7.97
LOC003-U02,2026-01-03T17:00:00+00:00,1.724,0.327,10.86
LOC003-U02,2026-01-03T17:15:00+00:00,2.683,0.368,9.46
LOC003-U02,2026-01-03T17:30:00+00:00,2.086,0.336,8.16
LOC003-U02,2026-01-03T17:45:00+00:00,1.956,0.272,7.54
LOC003-U02,2026-01-03T18:00:00+00:00,0.842,0.233,6.87
LOC003-U02,2026-01-03T18:15:00+00:00,2.613,0.334,9.56
LOC003-U02,2026-01-03T18:30:00+00:00,2.404,0.348,8.52
LOC003-U02,2026-01-03T18:45:00+00:00,2.167,0.281,9.55
LOC003-U02,2026-01-03T19:00:00+00:00,1.815,0.233,9.01
LOC003-U02,2026-01-03T19:15:00+00:00,1.671,0.275,9.83
LOC003-U02,2026-01-03T19:30:00+00:00,2.186,0.303,10.07
LOC003-U02,2026-01-03T19:45:00+00:00,2.26,0.368,9.32
LOC003-U02,2026-01-03T20:00:00+00:00,1.715,0.346,7.96
LOC003-U02,2026-01-03T20:15:00+00:00,2.411,0.234,9.06
LOC003-U02,2026-01-03T20:30:00+00:00,2.481,0.244,8.29
LOC003-U02,2026-01-03T20:45:00+00:00,1.902,0.326,8.95
LOC003-U02,2026-01-03T21:00:00+00:00,1.388,0.35,8.24
LOC003-U02,2026-01-03T21:15:00+00:00,1.877,0.274,11.13
LOC003-U02,2026-01-03T21:30:00+00:00,2.141,0.361,8.1
LOC003-U02,2026-01-03T21:45:00+00:00,2.948,0.223,6.89
LOC003-U02,2026-01-03T22:00:00+00:00,1.527,0.34,7.98
LOC003-U02,2026-01-03T22:15:00+00:00,1.841,0.316,8.41
LOC003-U02,2026-01-03T22:30:00+00:00,2.641,0.268,6.98
LOC003-U02,2026-01-03T22:45:00+00:00,2.269,0.236,8.1
LOC003-U02,2026-01-03T23:00:00+00:00,2.124,0.332,11.09
LOC003-U02,2026-01-03T23:15:00+00:00,2.207,0.255,10.49
LOC003-U02,2026-01-03T23:30:00+00:00,2.186,0.244,10.93
LOC003-U02,2026-01-03T23:45:00+00:00,1.712,0.247,6.45
LOC003-U02,2026-01-04T00:00:00+00:00,1.916,0.307,10.55
LOC003-U02,2026-01-04T00:15:00+00:00,1.648,0.232,7.53
LOC003-U02,2026-01-04T00:30:00+00:00,2.875,0.352,9.17
LOC003-U02,2026-01-04T00:45:00+00:00,1.956,0.371,8.98
LOC003-U02,2026-01-04T01:00:00+00:00,2.284,0.375,10.17
LOC003-U02,2026-01-04T01:15:00+00:00,2.469,0.305,8.43
LOC003-U02,2026-01-04T01:30:00+00:00,1.325,0.368,9.38
LOC003-U02,2026-01-04T01:45:00+00:00,2.058,0.327,9.78
LOC003-U02,2026-01-04T02:00:00+00:00,1.69,0.271,9.86
LOC003-U02,2026-01-04T02:15:00+00:00,2.672,0.237,9.02
LOC003-U02,2026-01-04T02:30:00+00:00,1.774,0.337,8.71
LOC003-U02,2026-01-04T02:45:00+00:00,2.084,0.248,10.7
LOC003-U02,2026-01-04T03:00:00+00:00,1.437,0.25,8.08
LOC003-U02,2026-01-04T03:15:00+00:00,2.162,0.232,8.04
LOC003-U02,2026-01-04T03:30:00+00:00,2.801,0.288,10.54
LOC003-U02,2026-01-04T03:45:00+00:00,1.776,0.269,9.12
LOC036-U01,2026-01-03T10:00:00+00:00,1.221,0.314,7.88
LOC036-U01,2026-01-03T10:15:00+00:00,3.383,0.302,9.62
LOC036-U01,2026-01-03T10:30:00+00:00,2.167,0.363,11.41
LOC036-U01,2026-01-03T10:45:00+00:00,1.607,0.249,9.16
LOC036-U01,2026-01-03T11:00:00+00:00,2.104,0.37,9.75
LOC036-U01,2026-01-03T11:15:00+00:00,1.01,0.346,8.0
LOC036-U01,2026-01-03T11:30:00+00:00,2.772,0.262,7.37
LOC036-U01,2026-01-03T11:45:00+00:00,2.407,0.343,7.41
LOC036-U01,2026-01-03T12:00:00+00:00,2.103,0.245,8.14
LOC036-U01,2026-01-03T12:15:00+00:00,2.05,0.232,10.68
LOC036-U01,2026-01-03T12:30:00+00:00,2.089,0.302,6.81
LOC036-U01,2026-01-03T12:45:00+00:00,2.138,0.293,6.88
LOC036-U01,2026-01-03T13:00:00+00:00,2.246,0.239,9.87
LOC036-U01,2026-01-03T13:15:00+00:00,2.188,0.226,9.79
LOC036-U01,2026-01-03T13:30:00+00:00,1.087,0.279,11.19
LOC036-U01,2026-01-03T13:45:00+00:00,2.152,0.256,9.53
LOC036-U01,2026-01-03T14:00:00+00:00,2.347,0.334,11.38
LOC036-U01,2026-01-03T14:15:00+00:00,0.933,0.334,8.76
LOC036-U01,2026-01-03T14:30:00+00:00,2.53,0.31,11.17
LOC036-U01,2026-01-03T14:45:00+00:00,2.012,0.352,7.88
LOC036-U01,2026-01-03T15:00:00+00:00,1.726,0.317,11.24
LOC036-U01,2026-01-03T15:15:00+00:00,2.709,0.251,8.18
LOC036-U01,2026-01-03T15:30:00+00:00,1.36,0.373,10.33
LOC036-U01,2026-01-03T15:45:00+00:00,2.383,0.322,9.88
LOC036-U01,2026-01-03T16:00:00+00:00,1.825,0.234,8.8
LOC036-U01,2026-01-03T16:15:00+00:00,2.369,0.286,9.8
LOC036-U01,2026-01-03T16:30:00+00:00,2.425,0.253,10.91
LOC036-U01,2026-01-03T16:45:00+00:00,1.168,0.312,7.72
LOC036-U01,2026-01-03T17:00:00+00:00,1.88,0.312,11.52
LOC036-U01,2026-01-03T17:15:00+00:00,1.921,0.299,9.87
LOC036-U01,2026-01-03T17:30:00+00:00,2.249,0.37,7.46
LOC036-U01,2026-01-03T17:45:00+00:00,3.043,0.304,10.84
LOC036-U01,2026-01-03T18:00:00+00:00,1.989,0.363,11.39
LOC036-U01,2026-01-03T18:15:00+00:00,2.068,0.241,10.6
LOC036-U01,2026-01-03T18:30:00+00:00,1.957,0.245,8.55
LOC036-U01,2026-01-03T18:45:00+00:00,2.799,0.26,9.87
LOC036-U01,2026-01-03T19:00:00+00:00,2.119,0.293,6.97
LOC036-U01,2026-01-03T19:15:00+00:00,2.635,0.332,8.99
LOC036-U01,2026-01-03T19:30:00+00:00,1.737,0.372,10.6
LOC036-U01,2026-01-03T19:45:00+00:00,2.586,0.225,9.97
LOC036-U01,2026-01-03T20:00:00+00:00,2.317,0.301,11.4
LOC036-U01,2026-01-03T20:15:00+00:00,2.047,0.228,8.85
LOC036-U01,2026-01-03T20:30:00+00:00,1.929,0.351,10.51
LOC036-U01,2026-01-03T20:45:00+00:00,2.759,0.332,8.0
LOC036-U01,2026-01-03T21:00:00+00:00,2.646,0.297,11.31
LOC036-U01,2026-01-03T21:15:00+00:00,1.643,0.278,8.68
LOC036-U01,2026-01-03T21:30:00+00:00,1.975,0.332,10.38
LOC036-U01,2026-01-03T21:45:00+00:00,1.783,0.368,10.55
LOC036-U01,2026-01-03T22:00:00+00:00,2.288,0.292,11.27
LOC036-U01,2026-01-03T22:15:00+00:00,1.398,0.36,10.05
LOC036-U01,2026-01-03T22:30:00+00:00,2.127,0.264,8.99
LOC036-U01,2026-01-03T22:45:00+00:00,1.735,0.365,11.3
LOC036-U01,2026-01-03T23:00:00+00:00,1.924,0.333,10.07
LOC036-U01,2026-01-03T23:15:00+00:00,2.196,0.332,9.37
LOC036-U01,2026-01-03T23:30:00+00:00,3.433,0.251,7.54
LOC036-U01,2026-01-03T23:45:00+00:00,2.397,0.282,8.33
LOC036-U01,2026-01-04T00:00:00+00:00,2.604,0.328,7.69
LOC036-U01,2026-01-04T00:15:00+00:00,3.379,0.34,11.32
LOC036-U01,2026-01-04T00:30:00+00:00,2.184,0.31,8.54
LOC036-U01,2026-01-04T00:45:00+00:00,2.32,0.33,9.07
LOC036-U01,2026-01-04T01:00:00+00:00,1.907,0.346,10.83
LOC036-U01,2026-01-04T01:15:00+00:00,2.042,0.34,7.41
LOC036-U01,2026-01-04T01:30:00+00:00,2.012,0.315,8.56
LOC036-U01,2026-01-04T01:45:00+00:00,2.062,0.298,7.88
LOC036-U01,2026-01-04T02:00:00+00:00,2.456,0.349,7.41
LOC036-U01,2026-01-04T02:15:00+00:00,2.297,0.348,9.15
LOC036-U01,2026-01-04T02:30:00+00:00,1.535,0.317,10.75
LOC036-U01,2026-01-04T02:45:00+00:00,2.417,0.377,8.05
LOC036-U01,2026-01-04T03:00:00+00:00,1.989,0.221,8.15
LOC036-U01,2026-01-04T03:15:00+00:00,1.619,0.291,11.37
LOC036-U01,2026-01-04T03:30:00+00:00,2.87,0.275,8.07
LOC036-U01,2026-01-04T03:45:00+00:00,3.0,0.29,7.94
LOC035-U01,2026-01-03T10:00:00+00:00,1.661,0.352,11.13
LOC035-U01,2026-01-03T10:15:00+00:00,1.051,0.31,9.01
LOC035-U01,2026-01-03T10:30:00+00:00,2.535,0.348,9.31
LOC035-U01,2026-01-03T10:45:00+00:00,1.952,0.238,7.07
LOC035-U01,2026-01-03T11:00:00+00:00,3.25,0.295,11.38
LOC035-U01,2026-01-03T11:15:00+00:00,1.584,0.351,10.0
LOC035-U01,2026-01-03T11:30:00+00:00,1.51,0.283,10.86
LOC035-U01,2026-01-03T11:45:00+00:00,2.308,0.336,6.83
LOC035-U01,2026-01-03T12:00:00+00:00,1.158,0.351,10.56
LOC035-U01,2026-01-03T12:15:00+00:00,1.445,0.361,8.79
LOC035-U01,2026-01-03T12:30:00+00:00,2.13,0.251,10.61
LOC035-U01,2026-01-03T12:45:00+00:00,0.651,0.356,7.26
LOC035-U01,2026-01-03T13:00:00+00:00,2.498,0.375,8.36
LOC035-U01,2026-01-03T13:15:00+00:00,2.267,0.253,10.17
LOC035-U01,2026-01-03T13:30:00+00:00,2.245,0.264,9.25
LOC035-U01,2026-01-03T13:45:00+00:00,2.061,0.353,8.32
LOC035-U01,2026-01-03T14:00:00+00:00,2.893,0.25,6.85
LOC035-U01,2026-01-03T14:15:00+00:00,1.713,0.3,7.31
LOC035-U01,2026-01-03T14:30:00+00:00,2.555,0.295,9.93
LOC035-U01,2026-01-03T14:45:00+00:00,2.083,0.25,8.8
LOC035-U01,2026-01-03T15:00:00+00:00,1.937,0.234,7.48
LOC035-U01,2026-01-03T15:15:00+00:00,1.905,0.295,9.16
LOC035-U01,2026-01-03T15:30:00+00:00,2.486,0.3,10.18
LOC035-U01,2026-01-03T15:45:00+00:00,2.575,0.291,7.9
LOC035-U01,2026-01-03T16:00:00+00:00,1.844,0.32,10.53
LOC035-U01,2026-01-03T16:15:00+00:00,2.382,0.3,6.74
LOC035-U01,2026-01-03T16:30:00+00:00,1.522,0.238,7.49
LOC035-U01,2026-01-03T16:45:00+00:00,2.931,0.251,9.12
LOC035-U01,2026-01-03T17:00:00+00:00,1.073,0.294,6.97
LOC035-U01,2026-01-03T17:15:00+00:00,2.509,0.243,11.25
LOC035-U01,2026-01-03T17:30:00+00:00,2.886,0.288,11.37
LOC035-U01,2026-01-03T17:45:00+00:00,1.76,0.291,8.78
LOC035-U01,2026-01-03T18:00:00+00:00,1.498,0.371,9.44
LOC035-U01,2026-01-03T18:15:00+00:00,2.21,0.312,7.39
LOC035-U01,2026-01-03T18:30:00+00:00,2.44,0.254,10.3
LOC035-U01,2026-01-03T18:45:00+00:00,2.848,0.294,8.44
LOC035-U01,2026-01-03T19:00:00+00:00,1.965,0.263,9.27
LOC035-U01,2026-01-03T19:15:00+00:00,1.292,0.224,6.55
LOC035-U01,2026-01-03T19:30:00+00:00,2.667,0.305,10.49
LOC035-U01,2026-01-03T19:45:00+00:00,2.494,0.322,11.09
LOC035-U01,2026-01-03T20:00:00+00:00,2.085,0.271,8.41
LOC035-U01,2026-01-03T20:15:00+00:00,1.121,0.24,10.47
LOC035-U01,2026-01-03T20:30:00+00:00,3.055,0.23,9.01
LOC035-U01,2026-01-03T20:45:00+00:00,1.836,0.263,7.66
LOC035-U01,2026-01-03T21:00:00+00:00,1.762,0.341,8.91
LOC035-U01,2026-01-03T21:15:00+00:00,1.798,0.268,7.89
LOC035-U01,2026-01-03T21:30:00+00:00,1.856,0.286,9.52
LOC035-U01,2026-01-03T21:45:00+00:00,2.505,0.337,8.75
LOC035-U01,2026-01-03T22:00:00+00:00,2.531,0.357,7.24
LOC035-U01,2026-01-03T22:15:00+00:00,2.048,0.26,6.9
LOC035-U01,2026-01-03T22:30:00+00:00,1.908,0.255,7.78
LOC035-U01,2026-01-03T22:45:00+00:00,2.04,0.32,11.47
LOC035-U01,2026-01-03T23:00:00+00:00,1.736,0.234,7.04
LOC035-U01,2026-01-03T23:15:00+00:00,2.446,0.279,10.13
LOC035-U01,2026-01-03T23:30:00+00:00,1.933,0.329,10.13
LOC035-U01,2026-01-03T23:45:00+00:00,1.064,0.325,8.2
LOC035-U01,2026-01-04T00:00:00+00:00,2.146,0.374,9.38
LOC035-U01,2026-01-04T00:15:00+00:00,2.822,0.332,9.34
LOC035-U01,2026-01-04T00:30:00+00:00,2.461,0.228,7.35
LOC035-U01,2026-01-04T00:45:00+00:00,2.901,0.376,11.11
LOC035-U01,2026-01-04T01:00:00+00:00,1.83,0.33,11.55
LOC035-U01,2026-01-04T01:15:00+00:00,2.008,0.303,8.72
LOC035-U01,2026-01-04T01:30:00+00:00,2.542,0.286,7.1
LOC035-U01,2026-01-04T01:45:00+00:00,2.42,0.28,8.43
LOC035-U01,2026-01-04T02:00:00+00:00,2.383,0.301,7.32
LOC035-U01,2026-01-04T02:15:00+00:00,1.864,0.355,10.48
LOC035-U01,2026-01-04T02:30:00+00:00,1.485,0.31,11.43
LOC035-U01,2026-01-04T02:45:00+00:00,1.394,0.37,11.44
LOC035-U01,2026-01-04T03:00:00+00:00,1.966,0.343,7.53
LOC035-U01,2026-01-04T03:15:00+00:00,1.404,0.274,8.72
LOC035-U01,2026-01-04T03:30:00+00:00,2.487,0.309,11.02
LOC035-U01,2026-01-04T03:45:00+00:00,2.773,0.252,11.48
LOC001-U01,2026-01-03T10:00:00+00:00,2.408,0.369,9.71
LOC001-U01,2026-01-03T10:15:00+00:00,1.623,0.275,11.13
LOC001-U01,2026-01-03T10:30:00+00:00,2.026,0.247,8.01
LOC001-U01,2026-01-03T10:45:00+00:00,1.802,0.287,11.31
LOC001-U01,2026-01-03T11:00:00+00:00,1.417,0.334,9.86
LOC001-U01,2026-01-03T11:15:00+00:00,2.861,0.324,11.58
LOC001-U01,2026-01-03T11:30:00+00:00,2.013,0.311,9.41
LOC001-U01,2026-01-03T11:45:00+00:00,2.255,0.271,11.29
LOC001-U01,2026-01-03T12:00:00+00:00,2.425,0.323,7.17
LOC001-U01,2026-01-03T12:15:00+00:00,1.944,0.272,10.43
LOC001-U01,2026-01-03T12:30:00+00:00,2.799,0.247,11.41
LOC001-U01,2026-01-03T12:45:00+00:00,2.023,0.272,11.41
LOC001-U01,2026-01-03T13:00:00+00:00,1.507,0.345,10.5
LOC001-U01,2026-01-03T13:15:00+00:00,2.597,0.253,8.14
LOC001-U01,2026-01-03T13:30:00+00:00,2.178,0.244,8.52
LOC001-U01,2026-01-03T13:45:00+00:00,1.981,0.315,11.4
LOC001-U01,2026-01-03T14:00:00+00:00,1.472,0.284,7.0
LOC001-U01,2026-01-03T14:15:00+00:00,1.935,0.27,6.59
LOC001-U01,2026-01-03T14:30:00+00:00,2.445,0.288,7.11
LOC001-U01,2026-01-03T14:45:00+00:00,2.554,0.327,11.77
LOC001-U01,2026-01-03T15:00:00+00:00,2.111,0.224,9.53
LOC001-U01,2026-01-03T15:15:00+00:00,2.401,0.282,11.21
LOC001-U01,2026-01-03T15:30:00+00:00,1.721,0.273,6.68
LOC001-U01,2026-01-03T15:45:00+00:00,2.4,0.305,10.93
LOC001-U01,2026-01-03T16:00:00+00:00,1.451,0.342,8.59
LOC001-U01,2026-01-03T16:15:00+00:00,2.214,0.304,8.46
LOC001-U01,2026-01-03T16:30:00+00:00,1.656,0.316,8.21
LOC001-U01,2026-01-03T16:45:00+00:00,3.216,0.378,12.09
LOC001-U01,2026-01-03T17:00:00+00:00,2.141,0.364,11.37
LOC001-U01,2026-01-03T17:15:00+00:00,3.816,0.278,9.12
LOC001-U01,2026-01-03T17:30:00+00:00,1.997,0.318,7.43
LOC001-U01,2026-01-03T17:45:00+00:00,2.823,0.262,7.53
LOC001-U01,2026-01-03T18:00:00+00:00,2.224,0.248,7.63
LOC001-U01,2026-01-03T18:15:00+00:00,1.399,0.289,8.78
LOC001-U01,2026-01-03T18:30:00+00:00,2.057,0.351,8.45
LOC001-U01,2026-01-03T18:45:00+00:00,1.755,0.249,9.1
LOC001-U01,2026-01-03T19:00:00+00:00,1.384,0.245,8.12
LOC001-U01,2026-01-03T19:15:00+00:00,2.545,0.251,6.8
LOC001-U01,2026-01-03T19:30:00+00:00,2.362,0.324,9.58
LOC001-U01,2026-01-03T19:45:00+00:00,2.513,0.278,11.0
LOC001-U01,2026-01-03T20:00:00+00:00,1.426,0.352,9.72
LOC001-U01,2026-01-03T20:15:00+00:00,1.877,0.311,8.78
LOC001-U01,2026-01-03T20:30:00+00:00,2.379,0.245,8.57
LOC001-U01,2026-01-03T20:45:00+00:00,2.618,0.343,7.03
LOC001-U01,2026-01-03T21:00:00+00:00,2.125,0.302,10.88
LOC001-U01,2026-01-03T21:15:00+00:00,2.485,0.368,9.28
LOC001-U01,2026-01-03T21:30:00+00:00,3.038,0.38,11.39
LOC001-U01,2026-01-03T21:45:00+00:00,1.962,0.372,9.45
LOC001-U01,2026-01-03T22:00:00+00:00,1.723,0.242,6.54
LOC001-U01,2026-01-03T22:15:00+00:00,2.605,0.266,10.26
LOC001-U01,2026-01-03T22:30:00+00:00,1.727,0.326,7.36
LOC001-U01,2026-01-03T22:45:00+00:00,2.274,0.272,9.85
LOC001-U01,2026-01-03T23:00:00+00:00,1.234,0.333,11.05
LOC001-U01,2026-01-03T23:15:00+00:00,2.245,0.355,7.02
LOC001-U01,2026-01-03T23:30:00+00:00,1.831,0.377,10.22
LOC001-U01,2026-01-03T23:45:00+00:00,2.031,0.31,9.43
LOC001-U01,2026-01-04T00:00:00+00:00,1.833,0.33,11.52
LOC001-U01,2026-01-04T00:15:00+00:00,1.826,0.292,9.13
LOC001-U01,2026-01-04T00:30:00+00:00,2.629,0.234,8.7
LOC001-U01,2026-01-04T00:45:00+00:00,2.759,0.342,7.35
LOC001-U01,2026-01-04T01:00:00+00:00,1.697,0.336,10.65
LOC001-U01,2026-01-04T01:15:00+00:00,2.946,0.25,9.42
LOC001-U01,2026-01-04T01:30:00+00:00,2.026,0.287,8.93
LOC001-U01,2026-01-04T01:45:00+00:00,1.922,0.237,10.67
LOC001-U01,2026-01-04T02:00:00+00:00,2.147,0.364,9.57
LOC001-U01,2026-01-04T02:15:00+00:00,2.545,0.229,9.19
LOC001-U01,2026-01-04T02:30:00+00:00,2.144,0.329,11.48
LOC001-U01,2026-01-04T02:45:00+00:00,1.881,0.225,11.18
LOC001-U01,2026-01-04T03:00:00+00:00,2.118,0.232,7.46
LOC001-U01,2026-01-04T03:15:00+00:00,1.928,0.285,10.09
LOC001-U01,2026-01-04T03:30:00+00:00,2.553,0.245,10.96
LOC001-U01,2026-01-04T03:45:00+00:00,2.358,0.303,7.83
LOC017-U02,2026-01-03T10:00:00+00:00,2.443,0.25,8.31
LOC017-U02,2026-01-03T10:15:00+00:00,2.741,0.343,8.02
LOC017-U02,2026-01-03T10:30:00+00:00,2.285,0.356,6.95
LOC017-U02,2026-01-03T10:45:00+00:00,2.386,0.377,6.92
LOC017-U02,2026-01-03T11:00:00+00:00,2.167,0.333,7.56
LOC017-U02,2026-01-03T11:15:00+00:00,2.712,0.228,8.41
LOC017-U02,2026-01-03T11:30:00+00:00,2.489,0.225,11.17
LOC017-U02,2026-01-03T11:45:00+00:00,2.107,0.233,7.98
